"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","html-keyboard-response","184","457246","0.0-5.0-62.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>58","","","null","","","","","","","","","","",""
"","html-keyboard-response","185","458254","0.0-5.0-63.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>57","","","null","","","","","","","","","","",""
"","html-keyboard-response","186","459266","0.0-5.0-64.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>56","","","null","","","","","","","","","","",""
"","html-keyboard-response","187","460278","0.0-5.0-65.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>55","","","null","","","","","","","","","","",""
"","html-keyboard-response","188","461280","0.0-5.0-66.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>54","","","null","","","","","","","","","","",""
"","html-keyboard-response","189","462291","0.0-5.0-67.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>53","","","null","","","","","","","","","","",""
"","html-keyboard-response","190","463307","0.0-5.0-68.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>52","","","null","","","","","","","","","","",""
"","html-keyboard-response","191","464309","0.0-5.0-69.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>51","","","null","","","","","","","","","","",""
"","html-keyboard-response","192","465324","0.0-5.0-70.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>50","","","null","","","","","","","","","","",""
"","html-keyboard-response","193","466337","0.0-5.0-71.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>49","","","null","","","","","","","","","","",""
"","html-keyboard-response","194","467349","0.0-5.0-72.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>48","","","null","","","","","","","","","","",""
"","html-keyboard-response","195","468363","0.0-5.0-73.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>47","","","null","","","","","","","","","","",""
"","html-keyboard-response","196","469379","0.0-5.0-74.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>46","","","null","","","","","","","","","","",""
"","html-keyboard-response","197","470381","0.0-5.0-75.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>45","","","null","","","","","","","","","","",""
"","html-keyboard-response","198","471396","0.0-5.0-76.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>44","","","null","","","","","","","","","","",""
"","html-keyboard-response","199","472412","0.0-5.0-77.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>43","","","null","","","","","","","","","","",""
"","html-keyboard-response","200","473414","0.0-5.0-78.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>42","","","null","","","","","","","","","","",""
"","html-keyboard-response","201","474428","0.0-5.0-79.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>41","","","null","","","","","","","","","","",""
"","html-keyboard-response","202","475441","0.0-5.0-80.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>40","","","null","","","","","","","","","","",""
"","html-keyboard-response","203","476454","0.0-5.0-81.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>39","","","null","","","","","","","","","","",""
"","html-keyboard-response","204","477469","0.0-5.0-82.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>38","","","null","","","","","","","","","","",""
"","html-keyboard-response","205","478479","0.0-5.0-83.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>37","","","null","","","","","","","","","","",""
"","html-keyboard-response","206","479494","0.0-5.0-84.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>36","","","null","","","","","","","","","","",""
"","html-keyboard-response","207","480510","0.0-5.0-85.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>35","","","null","","","","","","","","","","",""
"","html-keyboard-response","208","481519","0.0-5.0-86.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>34","","","null","","","","","","","","","","",""
"","html-keyboard-response","209","482533","0.0-5.0-87.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>33","","","null","","","","","","","","","","",""
"","html-keyboard-response","210","483546","0.0-5.0-88.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>32","","","null","","","","","","","","","","",""
"","html-keyboard-response","211","484558","0.0-5.0-89.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>31","","","null","","","","","","","","","","",""
"","html-keyboard-response","212","485569","0.0-5.0-90.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>30","","","null","","","","","","","","","","",""
"","html-keyboard-response","213","486582","0.0-5.0-91.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>29","","","null","","","","","","","","","","",""
"","html-keyboard-response","214","487593","0.0-5.0-92.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>28","","","null","","","","","","","","","","",""
"","html-keyboard-response","215","488604","0.0-5.0-93.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>27","","","null","","","","","","","","","","",""
"","html-keyboard-response","216","489613","0.0-5.0-94.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>26","","","null","","","","","","","","","","",""
"","html-keyboard-response","217","490624","0.0-5.0-95.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>25","","","null","","","","","","","","","","",""
"","html-keyboard-response","218","491638","0.0-5.0-96.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>24","","","null","","","","","","","","","","",""
"","html-keyboard-response","219","492651","0.0-5.0-97.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>23","","","null","","","","","","","","","","",""
"","html-keyboard-response","220","493661","0.0-5.0-98.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>22","","","null","","","","","","","","","","",""
"","html-keyboard-response","221","494678","0.0-5.0-99.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>21","","","null","","","","","","","","","","",""
"","html-keyboard-response","222","495695","0.0-5.0-100.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>20","","","null","","","","","","","","","","",""
"","html-keyboard-response","223","496705","0.0-5.0-101.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>19","","","null","","","","","","","","","","",""
"","html-keyboard-response","224","497716","0.0-5.0-102.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>18","","","null","","","","","","","","","","",""
"","html-keyboard-response","225","498724","0.0-5.0-103.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>17","","","null","","","","","","","","","","",""
"","html-keyboard-response","226","499734","0.0-5.0-104.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>16","","","null","","","","","","","","","","",""
"","html-keyboard-response","227","500750","0.0-5.0-105.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>15","","","null","","","","","","","","","","",""
"","html-keyboard-response","228","501763","0.0-5.0-106.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>14","","","null","","","","","","","","","","",""
"","html-keyboard-response","229","502775","0.0-5.0-107.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>13","","","null","","","","","","","","","","",""
"","html-keyboard-response","230","503786","0.0-5.0-108.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>12","","","null","","","","","","","","","","",""
"","html-keyboard-response","231","504800","0.0-5.0-109.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>11","","","null","","","","","","","","","","",""
"","html-keyboard-response","232","505810","0.0-5.0-110.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>10","","","null","","","","","","","","","","",""
"","html-keyboard-response","233","506822","0.0-5.0-111.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>9","","","null","","","","","","","","","","",""
"","html-keyboard-response","234","507836","0.0-5.0-112.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>8","","","null","","","","","","","","","","",""
"","html-keyboard-response","235","508850","0.0-5.0-113.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>7","","","null","","","","","","","","","","",""
"","html-keyboard-response","236","509862","0.0-5.0-114.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>6","","","null","","","","","","","","","","",""
"","html-keyboard-response","237","510870","0.0-5.0-115.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>5","","","null","","","","","","","","","","",""
"","html-keyboard-response","238","511883","0.0-5.0-116.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>4","","","null","","","","","","","","","","",""
"","html-keyboard-response","239","512898","0.0-5.0-117.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>3","","","null","","","","","","","","","","",""
"","html-keyboard-response","240","513909","0.0-5.0-118.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>2","","","null","","","","","","","","","","",""
"","html-keyboard-response","241","514922","0.0-5.0-119.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>1","","","null","","","","","","","","","","",""
"","html-keyboard-response","242","518276","0.0-6.0","3352.60000000149","<p style=""text-align: justify;margin-left: 15%; margin-right:15%""> This is your test session. You will see 36 trials. In each trial two pairs of shapes will appear with one second of pause between them. Your task is to decide which of the two pairs looks more familiar based on the practice session you have just seen. After the second shape-pair a dialog window will appear asking whether the first or the second pair was more familiar. Using the keyboard you should press 1 or 2. <br> Pressing 1 means that the first shape-pair is more familiar. <br> Pressing 2 means that the second shape-pair is more familiar. <br> No other inputs are accepted. <br> It is important that you pay attention to each trial and that you reply to each trial to the best of your knowledge. Always reply either 1 or 2, even if you are unsure. <br><br>Press space bar to begin.<p>","","","32","","","","","","","","","","",""
"","vsl-grid-scene-snap","243","520283","0.0-7.0-0.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","244","523310","0.0-7.0-0.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","245","526335","0.0-7.0-0.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","0","22","2","0","false","","","",""
"","vsl-grid-scene-snap","246","529361","0.0-7.0-1.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","247","532391","0.0-7.0-1.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","248","535404","0.0-7.0-1.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","1","3","1","0","false","","","",""
"","vsl-grid-scene-snap","249","538427","0.0-7.0-2.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","250","541453","0.0-7.0-2.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","251","544473","0.0-7.0-2.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","2","35","4","0","false","","","",""
"","vsl-grid-scene-snap","252","547492","0.0-7.0-3.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj7.png"",0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","253","550512","0.0-7.0-3.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","254","553533","0.0-7.0-3.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","3","13","2","1","false","","","",""
"","vsl-grid-scene-snap","255","556561","0.0-7.0-4.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","256","559580","0.0-7.0-4.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","257","562602","0.0-7.0-4.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","4","25","3","1","false","","","",""
"","vsl-grid-scene-snap","258","565621","0.0-7.0-5.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","259","568644","0.0-7.0-5.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","260","571668","0.0-7.0-5.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","5","20","2","0","false","","","",""
"","vsl-grid-scene-snap","261","574689","0.0-7.0-6.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj9.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","262","577715","0.0-7.0-6.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","263","580733","0.0-7.0-6.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","6","19","2","1","false","","","",""
"","vsl-grid-scene-snap","264","583762","0.0-7.0-7.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","265","586786","0.0-7.0-7.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","266","589807","0.0-7.0-7.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","7","0","1","0","false","","","",""
"","vsl-grid-scene-snap","267","592831","0.0-7.0-8.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","268","595848","0.0-7.0-8.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,""img/obj10.png"",0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","269","598872","0.0-7.0-8.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","8","18","2","1","false","","","",""
"","vsl-grid-scene-snap","270","601899","0.0-7.0-9.0-0.0-0.0","","[[0,0,0,0,0],[0,""img/obj5.png"",0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","271","604924","0.0-7.0-9.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","272","607946","0.0-7.0-9.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","9","27","3","1","false","","","",""
"","vsl-grid-scene-snap","273","610972","0.0-7.0-10.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","274","613993","0.0-7.0-10.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","275","617006","0.0-7.0-10.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","10","9","1","0","false","","","",""
"","vsl-grid-scene-snap","276","620027","0.0-7.0-11.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","277","623048","0.0-7.0-11.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","278","626064","0.0-7.0-11.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","11","32","4","0","false","","","",""
"","vsl-grid-scene-snap","279","629082","0.0-7.0-12.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,""img/obj10.png"",0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","280","632109","0.0-7.0-12.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","281","635122","0.0-7.0-12.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","12","14","2","1","false","","","",""
"","vsl-grid-scene-snap","282","638144","0.0-7.0-13.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj5.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","283","641166","0.0-7.0-13.0-0.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","284","644189","0.0-7.0-13.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","1","13","29","3","0","false","","","",""
"","vsl-grid-scene-snap","285","647213","0.0-7.0-14.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","286","650236","0.0-7.0-14.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","287","653262","0.0-7.0-14.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","14","6","1","0","false","","","",""
"","vsl-grid-scene-snap","288","656286","0.0-7.0-15.0-0.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","289","659308","0.0-7.0-15.0-0.0-1.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","290","662330","0.0-7.0-15.0-1.0","null","<p>Was the first (1) or second (2) more familiar?</p><p>Press key (1) or (2)<p>","","","null","test","2","15","26","3","1","false","","","",""
"","vsl-grid-scene-snap","291","665348","0.0-7.0-16.0-0.0-0.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
