"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","viewport_dims","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","","vsl-grid-scene-snap","169","730473","0.0-6.0-6.0-37.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj1.png"",0],[0,0,0,""img/obj10.png"",""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","170","734932","0.0-6.0-6.0-38.0","{""width"":2048,""height"":898}","[[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","171","739055","0.0-6.0-6.0-39.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj3.png"",0],[0,0,0,""img/obj2.png"",""img/obj4.png""],[0,0,""img/obj8.png"",""img/obj7.png"",0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","172","742838","0.0-6.0-6.0-40.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj7.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",0,0,0],[""img/obj11.png"",0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","173","747519","0.0-6.0-6.0-41.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,0,""img/obj4.png"",""img/obj5.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","174","752171","0.0-6.0-6.0-42.0","{""width"":2048,""height"":898}","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,0,""img/obj3.png"",""img/obj5.png""],[0,0,0,0,""img/obj4.png""],[0,0,0,""img/obj7.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","175","756559","0.0-6.0-6.0-43.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj3.png"",0],[0,0,0,0,""img/obj4.png""],[0,0,0,""img/obj7.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",0],[0,0,""img/obj11.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","176","761717","0.0-6.0-6.0-44.0","{""width"":2048,""height"":898}","[[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj4.png"",""img/obj2.png""],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","177","766324","0.0-6.0-6.0-45.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,""img/obj6.png"",""img/obj8.png"",0,0],[""img/obj9.png"",""img/obj11.png"",0,0,0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","178","770657","0.0-6.0-6.0-46.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj6.png"",0],[0,""img/obj7.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","179","775260","0.0-6.0-6.0-47.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj4.png"",0],[0,""img/obj11.png"",""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","vsl-grid-scene","180","780460","0.0-6.0-7.0-0.0-0.0","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","null","vsl-grid-scene","181","783956","0.0-6.0-7.0-0.1-0.1","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","null","vsl-grid-scene","182","789253","0.0-6.0-7.0-0.2-0.2","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","1043","vsl-grid-scene","183","790298","0.0-6.0-7.0-0.3-0.3","{""width"":2048,""height"":898}",""," ","","","","","","","","","","",""
"","null","html-keyboard-response","184","793704","0.0-6.0-7.0-1.0","{""width"":2048,""height"":898}"," ","null","","","","","","","","","","",""
"","","vsl-grid-scene-snap","185","797071","0.0-6.0-8.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","186","802765","0.0-6.0-8.0-1.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","187","807497","0.0-6.0-8.0-2.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj12.png"",0,0],[0,0,""img/obj10.png"",""img/obj1.png"",0],[0,0,0,0,""img/obj5.png""]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","188","812267","0.0-6.0-8.0-3.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj4.png"",0,0],[""img/obj11.png"",""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","189","818146","0.0-6.0-8.0-4.0","{""width"":2048,""height"":898}","[[0,0,""img/obj2.png"",0,0],[0,""img/obj8.png"",0,0,0],[""img/obj11.png"",""img/obj6.png"",0,0,0],[""img/obj9.png"",0,0,0,0],[0,""img/obj10.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","190","823937","0.0-6.0-8.0-5.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj2.png"",0],[0,""img/obj9.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","191","828297","0.0-6.0-8.0-6.0","{""width"":2048,""height"":898}","[[0,0,0,0,""img/obj2.png""],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj9.png"",""img/obj11.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","192","832570","0.0-6.0-8.0-7.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj2.png"",""img/obj4.png"",0],[0,""img/obj8.png"",""img/obj7.png"",0,0],[""img/obj11.png"",0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","193","836995","0.0-6.0-8.0-8.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[0,""img/obj9.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","194","841881","0.0-6.0-8.0-9.0","{""width"":2048,""height"":898}","[[""img/obj3.png"",""img/obj12.png"",0,0,0],[0,""img/obj4.png"",""img/obj1.png"",0,0],[""img/obj7.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","195","845994","0.0-6.0-8.0-10.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj1.png"",0],[0,""img/obj11.png"",0,0,""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","196","850566","0.0-6.0-8.0-11.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj5.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","197","854692","0.0-6.0-8.0-12.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,""img/obj3.png"",""img/obj9.png"",0,0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","198","858774","0.0-6.0-8.0-13.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","199","862331","0.0-6.0-8.0-14.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,0,""img/obj5.png"",""img/obj4.png""],[0,0,0,""img/obj7.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","200","865772","0.0-6.0-8.0-15.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","201","869930","0.0-6.0-8.0-16.0","{""width"":2048,""height"":898}","[[0,0,""img/obj3.png"",0,0],[0,0,""img/obj2.png"",""img/obj4.png"",0],[0,""img/obj8.png"",""img/obj7.png"",0,0],[""img/obj11.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","202","874128","0.0-6.0-8.0-17.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,""img/obj12.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","203","877941","0.0-6.0-8.0-18.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj4.png"",""img/obj2.png""],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","204","881752","0.0-6.0-8.0-19.0","{""width"":2048,""height"":898}","[[0,0,""img/obj2.png"",0,0],[""img/obj3.png"",""img/obj8.png"",0,0,0],[""img/obj11.png"",""img/obj4.png"",0,0,0],[""img/obj7.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","205","885803","0.0-6.0-8.0-20.0","{""width"":2048,""height"":898}","[[0,0,""img/obj6.png"",""img/obj2.png"",0],[0,""img/obj9.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","206","889790","0.0-6.0-8.0-21.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,""img/obj2.png""],[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","207","894180","0.0-6.0-8.0-22.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",0,0,0,0],[0,""img/obj4.png"",""img/obj6.png"",0,0],[""img/obj7.png"",""img/obj9.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","208","898754","0.0-6.0-8.0-23.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,""img/obj3.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","209","903927","0.0-6.0-8.0-24.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,""img/obj12.png"",""img/obj10.png"",0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,""img/obj5.png""]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","210","908746","0.0-6.0-8.0-25.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,""img/obj11.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","211","913057","0.0-6.0-8.0-26.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",""img/obj6.png""],[0,0,""img/obj8.png"",""img/obj9.png"",0],[0,""img/obj11.png"",0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","212","917421","0.0-6.0-8.0-27.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",0,0,0,0],[""img/obj12.png"",""img/obj4.png"",0,0,0],[""img/obj7.png"",""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","213","922258","0.0-6.0-8.0-28.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj11.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","214","926678","0.0-6.0-8.0-29.0","{""width"":2048,""height"":898}","[[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","215","930945","0.0-6.0-8.0-30.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj11.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","216","935269","0.0-6.0-8.0-31.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj2.png"",0],[0,""img/obj1.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","217","939826","0.0-6.0-8.0-32.0","{""width"":2048,""height"":898}","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",""img/obj5.png""],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","218","944195","0.0-6.0-8.0-33.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",0,0,""img/obj2.png"",0],[0,""img/obj4.png"",""img/obj8.png"",0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","219","948614","0.0-6.0-8.0-34.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,""img/obj1.png"",""img/obj10.png"",0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","220","953089","0.0-6.0-8.0-35.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,""img/obj2.png"",""img/obj4.png""],[0,0,""img/obj8.png"",""img/obj7.png"",0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","221","957666","0.0-6.0-8.0-36.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",""img/obj12.png"",0,0],[0,0,""img/obj4.png"",""img/obj1.png"",0],[0,""img/obj7.png"",0,0,""img/obj5.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","222","962159","0.0-6.0-8.0-37.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","223","965966","0.0-6.0-8.0-38.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","224","969747","0.0-6.0-8.0-39.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,0,""img/obj4.png"",""img/obj5.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","225","974501","0.0-6.0-8.0-40.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","226","978874","0.0-6.0-8.0-41.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,""img/obj3.png"",""img/obj5.png"",0],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","227","982897","0.0-6.0-8.0-42.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",""img/obj4.png""],[0,0,""img/obj11.png"",""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","228","987417","0.0-6.0-8.0-43.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,""img/obj6.png"",""img/obj4.png""],[0,0,""img/obj9.png"",""img/obj7.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","229","992484","0.0-6.0-8.0-44.0","{""width"":2048,""height"":898}","[[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","230","997105","0.0-6.0-8.0-45.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,0,""img/obj5.png"",""img/obj4.png""],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","231","1001687","0.0-6.0-8.0-46.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",""img/obj6.png""],[0,0,""img/obj8.png"",""img/obj9.png"",0],[0,""img/obj11.png"",0,0,""img/obj10.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","232","1006123","0.0-6.0-8.0-47.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj3.png"",0],[0,0,0,""img/obj1.png"",""img/obj4.png""],[0,0,0,""img/obj7.png"",""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","null","vsl-grid-scene","233","1011159","0.0-6.0-9.0-0.0-0.0","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","null","vsl-grid-scene","234","1014988","0.0-6.0-9.0-0.1-0.1","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","2003","vsl-grid-scene","235","1016992","0.0-6.0-9.0-0.2-0.2","{""width"":2048,""height"":898}",""," ","","","","","","","","","","",""
"","null","html-keyboard-response","236","1018565","0.0-6.0-9.0-1.0","{""width"":2048,""height"":898}"," ","null","","","","","","","","","","",""
"","","vsl-grid-scene-snap","237","1021450","0.0-6.0-10.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj6.png"",""img/obj8.png"",0,0],[""img/obj9.png"",""img/obj11.png"",0,0,0],[0,""img/obj10.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","238","1025385","0.0-6.0-10.0-1.0","{""width"":2048,""height"":898}","[[""img/obj12.png"",0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,""img/obj3.png"",""img/obj5.png"",0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","239","1031657","0.0-6.0-10.0-2.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","240","1036742","0.0-6.0-10.0-3.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,""img/obj12.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","241","1041132","0.0-6.0-10.0-4.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","242","1045557","0.0-6.0-10.0-5.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","243","1050387","0.0-6.0-10.0-6.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj6.png"",0],[0,""img/obj1.png"",""img/obj9.png"",0,0],[0,0,""img/obj5.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","244","1054804","0.0-6.0-10.0-7.0","{""width"":2048,""height"":898}","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",""img/obj6.png""],[0,0,0,""img/obj9.png"",""img/obj5.png""],[0,0,0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","245","1059825","0.0-6.0-10.0-8.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj1.png"",0,0,0],[0,""img/obj10.png"",""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","246","1065110","0.0-6.0-10.0-9.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","247","1069728","0.0-6.0-10.0-10.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj2.png"",""img/obj6.png"",0],[0,""img/obj8.png"",""img/obj9.png"",0,0],[""img/obj11.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","248","1074795","0.0-6.0-10.0-11.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",0,0,""img/obj6.png""],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj5.png"",""img/obj10.png""]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","249","1079368","0.0-6.0-10.0-12.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj6.png"",0],[0,""img/obj7.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","250","1085156","0.0-6.0-10.0-13.0","{""width"":2048,""height"":898}","[[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj3.png"",0,0,0],[0,""img/obj10.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","251","1088889","0.0-6.0-10.0-14.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,""img/obj2.png""],[0,0,""img/obj4.png"",""img/obj8.png"",0],[0,""img/obj7.png"",""img/obj11.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","252","1095682","0.0-6.0-10.0-15.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,""img/obj2.png""],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj9.png"",""img/obj11.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","null","html-keyboard-response","253","1101027","0.0-7.0-0.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>120","null","","","","","","","","","","",""
"","null","html-keyboard-response","254","1102656","0.0-7.0-1.0","{""width"":2048,""height"":898}","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>119","null","","","","","","","","","","",""
